student_id,resource_type,time_spent,completion
4035,podcast,85,0
4036,podcast,62,2
4037,podcast,101,1
4038,podcast,52,2
4039,podcast,92,1
4040,podcast,105,1
4041,podcast,90,0
4042,podcast,89,0
4043,podcast,72,1
4044,podcast,59,2
4045,podcast,59,1
4046,podcast,120,1
4047,podcast,66,0
4048,podcast,69,1
4049,podcast,106,0
4050,podcast,56,2
4051,podcast,105,1
4052,podcast,82,0
4053,podcast,100,1
4054,podcast,59,2
4055,podcast,97,2
4056,podcast,77,0
4057,podcast,47,0
4058,podcast,84,2
4059,podcast,77,0
4060,podcast,115,0
4061,podcast,106,0
4062,podcast,65,1
4063,podcast,113,2
4064,podcast,69,0
4065,podcast,114,0
4066,podcast,69,2
4067,podcast,78,0
4068,podcast,104,1
4069,podcast,109,0
4070,podcast,55,1
4071,podcast,68,2
4072,podcast,87,1
4073,podcast,78,2
4074,podcast,86,2
4075,podcast,67,0
4076,podcast,44,1
4077,podcast,71,2
4078,podcast,116,1
4079,podcast,80,0
4080,podcast,56,0
4081,podcast,117,0
4082,podcast,110,1
4083,podcast,104,2
4084,podcast,59,0
4085,podcast,57,0
4086,podcast,52,2
4087,podcast,98,0
4088,podcast,66,2
4089,podcast,74,0
4090,podcast,85,2
4091,podcast,59,2
4092,podcast,107,2
4093,podcast,63,0
4094,podcast,100,0
4095,podcast,77,2
4096,podcast,53,2
4097,podcast,58,1
4098,podcast,56,1
4099,podcast,87,2
4100,podcast,105,2
4101,podcast,47,1
4102,podcast,67,0
4103,podcast,59,1
4104,podcast,44,2
4105,podcast,61,2
4106,podcast,70,2
4107,podcast,62,2
4108,podcast,112,2
4109,podcast,85,1
4110,podcast,106,0
4111,podcast,53,1
4112,podcast,76,2
4113,podcast,69,2
4114,podcast,86,0
4115,podcast,51,1
4116,podcast,81,2
4117,podcast,84,0
4118,podcast,41,1
4119,podcast,84,1
4120,podcast,80,1
4121,podcast,120,0
4122,podcast,67,1
4123,podcast,112,1
4124,podcast,92,1
4125,podcast,115,1
4126,podcast,41,1
4127,podcast,94,1
4128,podcast,94,1
4129,podcast,68,1
4130,podcast,57,2
4131,podcast,50,2
4132,podcast,87,2
4133,podcast,106,0
4134,podcast,102,0
4135,podcast,110,2
4136,podcast,43,1
4137,podcast,115,0
4138,podcast,58,1
4139,podcast,76,1
4140,podcast,66,0
4141,podcast,72,1
4142,podcast,108,1
4143,podcast,101,2
4144,podcast,49,2
4145,podcast,111,1
4146,podcast,84,2
4147,podcast,93,2
4148,podcast,63,0
4149,podcast,104,0
4150,podcast,70,1
4151,podcast,51,0
4152,podcast,49,1
4153,podcast,91,0
4154,podcast,76,2
4155,podcast,63,0
4156,podcast,62,1
4157,podcast,49,2
4158,podcast,57,2
4159,podcast,116,2
4160,podcast,97,2
4161,podcast,63,0
4162,podcast,66,1
4163,podcast,85,1
4164,podcast,94,2
4165,podcast,91,0
4166,podcast,120,1
4167,podcast,74,0
4168,podcast,59,1
4169,podcast,58,2
4170,podcast,110,2
4171,podcast,52,0
4172,podcast,83,1
4173,podcast,69,2
4174,podcast,54,1
4175,podcast,75,0
4176,podcast,91,1
4177,podcast,52,2
4178,podcast,86,1
4179,podcast,82,1
4180,podcast,48,2
4181,podcast,91,0
4182,podcast,101,1
4183,podcast,88,1
4184,podcast,42,0
4185,podcast,76,0
4186,podcast,55,0
4187,podcast,56,2
4188,podcast,102,2
4189,podcast,73,1
4190,podcast,90,1
4191,podcast,79,0
4192,podcast,82,2
4193,podcast,82,1
4194,podcast,43,2
4195,podcast,58,2
4196,podcast,73,1
4197,podcast,98,1
4198,podcast,68,1
4199,podcast,42,2
4200,podcast,51,2
4201,podcast,65,1
4202,podcast,96,0
4203,podcast,99,0
4204,podcast,118,0
4205,podcast,89,1
4206,podcast,101,0
4207,podcast,61,1
4208,podcast,103,2
4209,podcast,76,1
4210,podcast,77,1
4211,podcast,48,0
4212,podcast,86,2
4213,podcast,69,1
4214,podcast,62,0
4215,podcast,89,1
4216,podcast,111,2
4217,podcast,101,1
4218,podcast,64,0
4219,podcast,94,1
4220,podcast,117,1
4221,podcast,82,1
4222,podcast,60,1
4223,podcast,58,2
4224,podcast,70,0
4225,podcast,49,2
4226,podcast,102,2
4227,podcast,67,0
4228,podcast,111,1
4229,podcast,96,1
4230,podcast,112,1
4231,podcast,46,2
4232,podcast,68,0
4233,podcast,97,1
4234,podcast,114,0
4235,podcast,96,1
4236,podcast,57,1
4237,podcast,56,2
4238,podcast,96,1
4239,podcast,99,1
4240,podcast,88,0
4241,podcast,100,0
4242,podcast,52,2
4243,podcast,43,0
4244,podcast,57,2
4245,podcast,56,1
4246,podcast,75,2
4247,podcast,84,1
4248,podcast,117,1
4249,podcast,77,2
4250,podcast,63,1
4251,podcast,82,0
4252,podcast,52,2
4253,podcast,82,1
4254,podcast,98,2
4255,podcast,115,0
4256,podcast,87,1
4257,podcast,62,1
4258,podcast,107,0
4259,podcast,84,0
4260,podcast,45,1
4261,podcast,101,0
4262,podcast,84,2
4263,podcast,82,2
4264,podcast,88,1
4265,podcast,75,1
4266,podcast,40,1
4267,podcast,42,1
4268,podcast,60,1
4269,podcast,76,1
4270,podcast,51,1
4271,podcast,106,1
4272,podcast,66,2
4273,podcast,90,1
4274,podcast,45,0
4275,podcast,95,2
4276,podcast,112,0
4277,podcast,52,2
4278,podcast,62,2
4279,podcast,98,1
4280,podcast,47,2
4281,podcast,77,1
4282,podcast,108,1
4283,podcast,67,2
4284,podcast,102,2
4285,podcast,108,2
4286,podcast,54,0
4287,podcast,53,2
4288,podcast,72,0
4289,podcast,74,0
4290,podcast,42,0
4291,podcast,83,2
4292,podcast,87,2
4293,podcast,112,2
4294,podcast,82,1
4295,podcast,48,0
4296,podcast,82,0
4297,podcast,107,0
4298,podcast,41,1
4299,podcast,67,1
4300,podcast,113,1
4301,podcast,112,1
4302,podcast,71,0
4303,podcast,103,0
4304,podcast,56,0
4305,podcast,98,2
4306,podcast,114,1
4307,podcast,80,1
4308,podcast,104,2
4309,podcast,103,1
4310,podcast,104,1
4311,podcast,98,1
4312,podcast,92,1
4313,podcast,79,1
4314,podcast,119,2
4315,podcast,78,1
4316,podcast,95,0
4317,podcast,79,0
4318,podcast,43,1
4319,podcast,88,2
4320,podcast,96,2
4321,podcast,105,2
4322,podcast,71,0
4323,podcast,46,1
4324,podcast,115,2
4325,podcast,91,0
4326,podcast,90,2
4327,podcast,40,2
4328,podcast,82,1
4329,podcast,45,2
4330,podcast,78,1
4331,podcast,117,0
4332,podcast,98,0
4333,podcast,87,2
4334,podcast,108,2
4335,podcast,44,2
4336,podcast,101,1
4337,podcast,54,0
4338,podcast,114,0
4339,podcast,118,0
4340,podcast,93,1
4341,podcast,109,2
4342,podcast,67,1
4343,podcast,51,2
4344,podcast,85,2
4345,podcast,115,0
4346,podcast,95,2
4347,podcast,54,1
4348,podcast,92,0
4349,podcast,90,2
4350,podcast,111,2
4351,podcast,76,0
4352,podcast,106,0
4353,podcast,93,1
4354,podcast,56,2
4355,podcast,100,1
4356,podcast,117,1
4357,podcast,62,1
4358,podcast,115,2
4359,podcast,88,0
4360,podcast,101,2
4361,podcast,102,1
4362,podcast,61,1
4363,podcast,69,0
4364,podcast,101,2
4365,podcast,96,1
4366,podcast,66,1
4367,podcast,60,0
4368,podcast,56,1
4369,podcast,44,0
4370,podcast,53,0
4371,podcast,119,1
4372,podcast,41,0
4373,podcast,49,0
4374,podcast,102,2
4375,podcast,111,1
4376,podcast,89,1
4377,podcast,98,2
4378,podcast,110,1
4379,podcast,115,1
4380,podcast,78,2
4381,podcast,97,0
4382,podcast,104,0
4383,podcast,86,1
4384,podcast,41,0
4385,podcast,117,1
4386,podcast,57,0
4387,podcast,63,0
4388,podcast,102,2
4389,podcast,119,2
4390,podcast,114,2
4391,podcast,60,0
4392,podcast,54,0
4393,podcast,116,2
4394,podcast,84,2
4395,podcast,108,2
4396,podcast,47,1
4397,podcast,40,0
4398,podcast,63,0
4399,podcast,91,2
4400,podcast,120,2
4401,podcast,53,0
4402,podcast,115,1
4403,podcast,116,0
4404,podcast,75,2
4405,podcast,69,0
4406,podcast,117,0
4407,podcast,99,2
4408,podcast,55,0
4409,podcast,58,2
4410,podcast,66,2
4411,podcast,113,1
4412,podcast,57,2
4413,podcast,70,1
4414,podcast,83,1
4415,podcast,50,1
4416,podcast,114,0
4417,podcast,113,2
4418,podcast,69,1
4419,podcast,41,1
4420,podcast,97,0
4421,podcast,90,0
4422,podcast,93,2
4423,podcast,103,1
4424,podcast,56,2
4425,podcast,72,0
4426,podcast,47,0
4427,podcast,86,2
4428,podcast,81,2
4429,podcast,115,1
4430,podcast,55,1
4431,podcast,94,0
4432,podcast,95,0
4433,podcast,61,2
4434,podcast,107,1
4435,podcast,61,1
4436,podcast,47,0
4437,podcast,53,0
4438,podcast,50,2
4439,podcast,62,2
4440,podcast,62,2
4441,podcast,70,0
4442,podcast,84,0
4443,podcast,101,1
4444,podcast,108,0
4445,podcast,98,2
4446,podcast,102,0
4447,podcast,111,1
4448,podcast,80,0
4449,podcast,100,1
4450,podcast,86,1
4451,podcast,101,2
4452,podcast,114,1
4453,podcast,50,0
4454,podcast,67,1
4455,podcast,41,0
4456,podcast,99,1
4457,podcast,59,0
4458,podcast,84,1
4459,podcast,93,0
4460,podcast,85,0
4461,podcast,42,2
4462,podcast,115,0
4463,podcast,92,2
4464,podcast,99,0
4465,podcast,116,2
4466,podcast,80,1
4467,podcast,99,2
4468,podcast,62,0
4469,podcast,68,2
4470,podcast,82,0
4471,podcast,62,1
4472,podcast,69,2
4473,podcast,92,2
4474,podcast,79,0
4475,podcast,77,1
4476,podcast,103,0
4477,podcast,66,1
4478,podcast,44,0
4479,podcast,40,0
4480,podcast,69,1
4481,podcast,84,1
4482,podcast,96,0
4483,podcast,118,1
4484,podcast,67,0
4485,podcast,72,0
4486,podcast,95,0
4487,podcast,86,2
4488,podcast,77,1
4489,podcast,68,1
4490,podcast,87,2
4491,podcast,117,0
4492,podcast,45,1
4493,podcast,109,2
4494,podcast,120,1
4495,podcast,80,0
4496,podcast,68,1
4497,podcast,98,1
4498,podcast,59,1
4499,podcast,105,2
4500,podcast,96,2
4501,podcast,117,0
4502,podcast,68,2
4503,podcast,58,1
4504,podcast,93,2
4505,podcast,105,1
4506,podcast,112,1
4507,podcast,120,1
4508,podcast,100,0
4509,podcast,102,0
4510,podcast,74,0
4511,podcast,60,0
4512,podcast,88,2
4513,podcast,48,1
4514,podcast,90,0
4515,podcast,59,2
4516,podcast,97,0
4517,podcast,60,2
4518,podcast,82,1
4519,podcast,68,0
4520,podcast,50,2
4521,podcast,60,1
4522,podcast,43,0
4523,podcast,42,0
4524,podcast,83,2
4525,podcast,118,2
4526,podcast,92,0
4527,podcast,61,2
4528,podcast,90,2
4529,podcast,87,0
4530,podcast,74,1
4531,podcast,88,1
4532,podcast,75,1
4533,podcast,48,1
4534,podcast,103,1
4535,podcast,53,0
4536,podcast,72,0
4537,podcast,47,0
4538,podcast,60,0
4539,podcast,117,2
4540,podcast,66,1
4541,podcast,106,2
4542,podcast,82,1
4543,podcast,94,2
4544,podcast,73,1
4545,podcast,97,0
4546,podcast,83,0
4547,podcast,60,0
4548,podcast,98,2
4549,podcast,43,1
4550,podcast,79,0
4551,podcast,65,2
4552,podcast,66,1
4553,podcast,100,1
4554,podcast,62,1
4555,podcast,69,1
4556,podcast,112,0
4557,podcast,56,1
4558,podcast,61,1
4559,podcast,73,0
4560,podcast,68,2
4561,podcast,76,1
4562,podcast,75,1
4563,podcast,54,1
4564,podcast,115,1
4565,podcast,52,2
4566,podcast,89,1
4567,podcast,83,0
4568,podcast,100,1
4569,podcast,98,0
4570,podcast,111,2
4571,podcast,69,1
4572,podcast,100,2
4573,podcast,69,1
4574,podcast,75,2
4575,podcast,65,1
4576,podcast,95,2
4577,podcast,46,1
4578,podcast,56,1
4579,podcast,41,1
4580,podcast,66,0
4581,podcast,59,0
4582,podcast,71,0
4583,podcast,109,1
4584,podcast,70,2
4585,podcast,52,0
4586,podcast,96,0
4587,podcast,115,2
4588,podcast,98,0
4589,podcast,94,1
4590,podcast,57,1
4591,podcast,88,2
4592,podcast,46,1
4593,podcast,90,0
4594,podcast,43,2
4595,podcast,73,0
4596,podcast,47,2
4597,podcast,103,2
4598,podcast,80,2
4599,podcast,45,1
4600,podcast,86,2
4601,podcast,48,2
4602,podcast,114,1
4603,podcast,70,0
4604,podcast,68,0
4605,podcast,75,1
4606,podcast,70,0
4607,podcast,86,0
4608,podcast,83,2
4609,podcast,45,2
4610,podcast,83,1
4611,podcast,115,0
4612,podcast,77,1
4613,podcast,78,2
4614,podcast,97,0
4615,podcast,100,1
4616,podcast,41,0
4617,podcast,41,0
4618,podcast,46,2
4619,podcast,98,0
4620,podcast,51,1
4621,podcast,96,0
4622,podcast,99,0
4623,podcast,106,0
4624,podcast,73,1
4625,podcast,45,1
4626,podcast,40,2
4627,podcast,81,0
4628,podcast,101,1
4629,podcast,101,2
4630,podcast,75,0
4631,podcast,109,0
4632,podcast,117,2
4633,podcast,112,1
4634,podcast,53,1
4635,podcast,84,0
4636,podcast,42,0
4637,podcast,92,2
4638,podcast,109,0
4639,podcast,71,2
4640,podcast,59,2
4641,podcast,104,2
4642,podcast,43,0
4643,podcast,55,1
4644,podcast,99,0
4645,podcast,88,2
4646,podcast,70,0
4647,podcast,110,1
4648,podcast,110,0
4649,podcast,76,2
4650,podcast,78,1
4651,podcast,72,1
4652,podcast,113,2
4653,podcast,77,2
4654,podcast,49,1
4655,podcast,78,1
4656,podcast,64,2
4657,podcast,94,2
4658,podcast,43,1
4659,podcast,43,0
4660,podcast,61,1
4661,podcast,53,0
4662,podcast,80,2
4663,podcast,43,2
4664,podcast,46,2
4665,podcast,97,1
4666,podcast,76,0
4667,podcast,51,2
4668,podcast,114,0
4669,podcast,87,2
4670,podcast,70,2
4671,podcast,73,0
4672,podcast,83,1
4673,podcast,58,0
4674,podcast,79,2
4675,podcast,118,2
4676,podcast,82,1
4677,podcast,92,1
4678,podcast,110,0
4679,podcast,40,2
4680,podcast,42,2
4681,podcast,61,0
4682,podcast,95,1
4683,podcast,72,0
4684,podcast,63,2
4685,podcast,91,2
4686,podcast,52,2
4687,podcast,92,0
4688,podcast,107,2
4689,podcast,59,2
4690,podcast,118,1
4691,podcast,43,1
4692,podcast,97,1
4693,podcast,94,0
4694,podcast,42,1
4695,podcast,68,1
4696,podcast,46,1
4697,podcast,108,1
4698,podcast,83,1
4699,podcast,59,0
4700,podcast,81,0
4701,podcast,43,2
4702,podcast,87,0
4703,podcast,72,0
4704,podcast,94,1
4705,podcast,99,1
4706,podcast,43,1
4707,podcast,115,0
4708,podcast,108,2
4709,podcast,112,1
4710,podcast,46,2
4711,podcast,81,1
4712,podcast,82,0
4713,podcast,96,1
4714,podcast,100,2
4715,podcast,105,2
4716,podcast,76,1
4717,podcast,58,2
4718,podcast,114,2
4719,podcast,51,1
4720,podcast,98,2
4721,podcast,69,1
4722,podcast,68,2
4723,podcast,105,1
4724,podcast,118,1
4725,podcast,84,0
4726,podcast,63,1
4727,podcast,44,1
4728,podcast,42,0
4729,podcast,48,1
4730,podcast,68,0
4731,podcast,70,1
4732,podcast,84,0
4733,podcast,51,0
4734,podcast,44,1
4735,podcast,78,0
4736,podcast,93,1
4737,podcast,52,0
4738,podcast,68,2
4739,podcast,40,0
4740,podcast,99,0
4741,podcast,93,2
4742,podcast,63,2
4743,podcast,120,0
4744,podcast,74,0
4745,podcast,96,2
4746,podcast,99,2
4747,podcast,49,2
4748,podcast,118,2
4749,podcast,112,0
4750,podcast,77,0
4751,podcast,55,0
4752,podcast,70,2
4753,podcast,76,0
4754,podcast,47,0
4755,podcast,55,0
4756,podcast,45,0
4757,podcast,77,1
4758,podcast,81,0
4759,podcast,44,2
4760,podcast,101,2
4761,podcast,82,1
4762,podcast,81,0
4763,podcast,88,0
4764,podcast,59,1
4765,podcast,86,2
4766,podcast,50,1
4767,podcast,103,2
4768,podcast,54,2
4769,podcast,85,1
4770,podcast,110,0
4771,podcast,112,2
4772,podcast,90,0
4773,podcast,78,0
4774,podcast,85,1
4775,podcast,96,0
4776,podcast,52,1
4777,podcast,61,1
4778,podcast,52,1
4779,podcast,45,1
4780,podcast,87,2
4781,podcast,70,0
4782,podcast,70,1
4783,podcast,58,1
4784,podcast,101,1
4785,podcast,56,2
4786,podcast,65,1
4787,podcast,85,0
4788,podcast,71,2
4789,podcast,63,0
4790,podcast,87,2
4791,podcast,113,0
4792,podcast,66,2
4793,podcast,69,2
4794,podcast,118,2
4795,podcast,72,1
4796,podcast,77,0
4797,podcast,108,1
4798,podcast,46,0
4799,podcast,41,0
4800,podcast,92,0
4801,podcast,68,1
4802,podcast,46,2
4803,podcast,106,1
4804,podcast,114,1
4805,podcast,83,2
4806,podcast,116,1
4807,podcast,98,2
4808,podcast,72,1
4809,podcast,112,1
4810,podcast,55,2
4811,podcast,52,2
4812,podcast,78,0
4813,podcast,46,2
4814,podcast,57,1
4815,podcast,78,1
4816,podcast,49,1
4817,podcast,109,2
4818,podcast,73,2
4819,podcast,40,1
4820,podcast,49,0
4821,podcast,83,2
4822,podcast,71,2
4823,podcast,83,1
4824,podcast,106,0
4825,podcast,109,2
4826,podcast,98,2
4827,podcast,43,1
4828,podcast,108,1
4829,podcast,59,1
4830,podcast,112,1
4831,podcast,84,1
4832,podcast,44,1
4833,podcast,54,2
4834,podcast,43,0
4835,podcast,100,2
4836,podcast,52,0
4837,podcast,54,2
4838,podcast,64,0
4839,podcast,119,0
4840,podcast,99,2
4841,podcast,92,0
4842,podcast,117,0
4843,podcast,89,2
4844,podcast,69,1
4845,podcast,101,0
4846,podcast,70,0
4847,podcast,58,0
4848,podcast,55,2
4849,podcast,92,2
4850,podcast,70,0
4851,podcast,42,1
4852,podcast,56,0
4853,podcast,97,0
4854,podcast,71,2
4855,podcast,62,1
4856,podcast,52,1
4857,podcast,46,1
4858,podcast,106,0
4859,podcast,113,0
4860,podcast,116,1
4861,podcast,114,2
4862,podcast,40,0
4863,podcast,106,2
4864,podcast,75,1
4865,podcast,40,1
4866,podcast,84,2
4867,podcast,72,1
4868,podcast,71,0
4869,podcast,71,0
4870,podcast,86,2
4871,podcast,104,2
4872,podcast,43,1
4873,podcast,118,1
4874,podcast,94,1
4875,podcast,92,2
4876,podcast,48,0
4877,podcast,86,2
4878,podcast,109,0
4879,podcast,111,0
4880,podcast,111,1
4881,podcast,115,0
4882,podcast,111,0
4883,podcast,110,2
4884,podcast,103,1
4885,podcast,69,2
4886,podcast,107,0
4887,podcast,65,2
4888,podcast,90,2
4889,podcast,75,1
4890,podcast,61,1
4891,podcast,60,0
4892,podcast,119,2
4893,podcast,53,1
4894,podcast,56,0
4895,podcast,80,2
4896,podcast,78,1
4897,podcast,108,1
4898,podcast,105,0
4899,podcast,83,1
4900,podcast,68,0
4901,podcast,85,2
4902,podcast,106,1
4903,podcast,97,2
4904,podcast,61,1
4905,podcast,65,1
4906,podcast,43,1
4907,podcast,83,0
4908,podcast,59,2
4909,podcast,71,1
4910,podcast,52,0
4911,podcast,62,0
4912,podcast,65,2
4913,podcast,52,0
4914,podcast,68,2
4915,podcast,105,1
4916,podcast,68,0
4917,podcast,71,1
4918,podcast,85,1
4919,podcast,61,1
4920,podcast,86,2
4921,podcast,77,1
4922,podcast,115,1
4923,podcast,118,0
4924,podcast,74,2
4925,podcast,118,2
4926,podcast,75,2
4927,podcast,59,0
4928,podcast,55,2
4929,podcast,114,0
4930,podcast,74,0
4931,podcast,95,2
4932,podcast,72,2
4933,podcast,114,1
4934,podcast,84,2
4935,podcast,43,1
4936,podcast,90,0
4937,podcast,53,0
4938,podcast,72,1
4939,podcast,105,2
4940,podcast,116,1
4941,podcast,42,1
4942,podcast,48,0
4943,podcast,90,1
4944,podcast,57,2
4945,podcast,45,2
4946,podcast,89,0
4947,podcast,69,0
4948,podcast,71,1
4949,podcast,70,1
4950,podcast,104,0
4951,podcast,118,2
4952,podcast,86,0
4953,podcast,76,1
4954,podcast,58,2
4955,podcast,54,0
4956,podcast,97,2
4957,podcast,117,0
4958,podcast,109,1
4959,podcast,80,0
4960,podcast,115,1
4961,podcast,87,2
4962,podcast,70,0
4963,podcast,54,2
4964,podcast,60,1
4965,podcast,103,0
4966,podcast,107,0
4967,podcast,79,1
4968,podcast,115,2
4969,podcast,112,2
4970,podcast,46,2
4971,podcast,47,1
4972,podcast,106,0
4973,podcast,46,0
4974,podcast,115,0
4975,podcast,118,0
4976,podcast,80,0
4977,podcast,59,0
4978,podcast,40,0
4979,podcast,69,0
4980,podcast,86,0
4981,podcast,105,0
4982,podcast,99,2
4983,podcast,100,0
4984,podcast,56,1
4985,podcast,109,2
4986,podcast,95,1
4987,podcast,67,0
4988,podcast,91,1
4989,podcast,58,2
4990,podcast,98,0
4991,podcast,107,2
4992,podcast,85,0
4993,podcast,83,1
4994,podcast,83,0
4995,podcast,116,2
4996,podcast,105,0
4997,podcast,71,1
4998,podcast,103,1
4999,podcast,118,0
5000,podcast,110,1
5001,podcast,85,0
5002,podcast,86,1
5003,podcast,63,2
5004,podcast,79,1
5005,podcast,47,2
5006,podcast,73,2
5007,podcast,116,1
5008,podcast,91,1
5009,podcast,74,1
5010,podcast,59,1
5011,podcast,103,0
5012,podcast,57,1
5013,podcast,74,1
5014,podcast,105,1
5015,podcast,106,1
5016,podcast,86,1
5017,podcast,91,1
5018,podcast,56,1
5019,podcast,77,1
5020,podcast,88,2
5021,podcast,45,1
5022,podcast,73,0
5023,podcast,74,2
5024,podcast,108,0
5025,podcast,116,1
5026,podcast,66,0
5027,podcast,102,2
5028,podcast,50,0
5029,podcast,112,0
5030,podcast,83,0
5031,podcast,50,0
5032,podcast,66,2
5033,podcast,64,2
5034,podcast,43,0
5035,podcast,43,0
5036,podcast,80,1
5037,podcast,60,0
5038,podcast,57,2
5039,podcast,94,1
5040,podcast,72,2
5041,podcast,72,2
5042,podcast,69,0
5043,podcast,60,0
5044,podcast,104,2
5045,podcast,78,1
5046,podcast,104,1
5047,podcast,90,1
5048,podcast,79,2
5049,podcast,68,0
5050,podcast,104,1
5051,podcast,115,0
5052,podcast,107,1
5053,podcast,64,2
5054,podcast,97,0
5055,podcast,70,1
5056,podcast,104,1
5057,podcast,94,2
5058,podcast,60,2
5059,podcast,86,2
5060,podcast,44,1
5061,podcast,102,1
5062,podcast,119,1
5063,podcast,112,0
5064,podcast,110,1
5065,podcast,98,1
5066,podcast,105,0
5067,podcast,108,2
5068,podcast,79,2
5069,podcast,57,2
5070,podcast,83,2
5071,podcast,74,1
5072,podcast,110,0
5073,podcast,114,2
5074,podcast,91,1
5075,podcast,115,1
5076,podcast,91,2
5077,podcast,43,2
5078,podcast,79,2
5079,podcast,45,1
5080,podcast,56,2
5081,podcast,58,1
5082,podcast,63,1
5083,podcast,98,2
5084,podcast,76,0
5085,podcast,62,0
5086,podcast,89,0
5087,podcast,90,1
5088,podcast,99,0
5089,podcast,42,2
5090,podcast,107,1
5091,podcast,43,2
5092,podcast,83,1
5093,podcast,111,1
5094,podcast,54,0
5095,podcast,58,2
5096,podcast,82,0
5097,podcast,92,1
5098,podcast,103,2
5099,podcast,69,2
5100,podcast,68,1
5101,podcast,101,0
5102,podcast,68,2
5103,podcast,55,2
5104,podcast,97,0
5105,podcast,47,2
5106,podcast,115,1
5107,podcast,94,2
5108,podcast,58,1
5109,podcast,41,2
5110,podcast,115,1
5111,podcast,99,0
5112,podcast,75,0
5113,podcast,41,1
5114,podcast,94,2
5115,podcast,69,1
5116,podcast,74,2
5117,podcast,65,2
5118,podcast,51,2
5119,podcast,56,2
5120,podcast,71,0
5121,podcast,82,2
5122,podcast,100,0
5123,podcast,76,0
5124,podcast,102,2
5125,podcast,89,0
5126,podcast,100,2
5127,podcast,70,2
5128,podcast,101,2
5129,podcast,106,0
5130,podcast,87,1
5131,podcast,93,2
5132,podcast,41,1
5133,podcast,72,0
5134,podcast,53,2
5135,podcast,90,2
5136,podcast,92,0
5137,podcast,108,2
5138,podcast,47,0
5139,podcast,118,2
5140,podcast,111,0
5141,podcast,62,0
5142,podcast,50,2
5143,podcast,66,2
5144,podcast,59,1
5145,podcast,79,0
5146,podcast,111,1
5147,podcast,100,0
5148,podcast,63,1
5149,podcast,61,0
5150,podcast,98,1
5151,podcast,51,2
5152,podcast,84,1
5153,podcast,50,0
5154,podcast,65,0
5155,podcast,47,0
5156,podcast,86,0
5157,podcast,114,1
5158,podcast,111,1
5159,podcast,75,1
5160,podcast,90,0
5161,podcast,78,2
5162,podcast,116,1
5163,podcast,92,0
5164,podcast,107,1
5165,podcast,89,0
5166,podcast,85,0
5167,podcast,98,1
5168,podcast,64,1
5169,podcast,46,2
5170,podcast,74,2
5171,podcast,98,0
5172,podcast,50,0
5173,podcast,42,1
5174,podcast,55,0
5175,podcast,85,2
5176,podcast,71,2
5177,podcast,80,0
5178,podcast,45,1
5179,podcast,114,2
5180,podcast,103,1
5181,podcast,89,1
5182,podcast,117,2
5183,podcast,118,1
5184,podcast,73,0
5185,podcast,47,0
5186,podcast,112,2
5187,podcast,69,1
5188,podcast,101,0
5189,podcast,97,0
5190,podcast,85,1
5191,podcast,77,0
5192,podcast,114,2
5193,podcast,47,2
5194,podcast,46,1
5195,podcast,69,2
5196,podcast,74,1
5197,podcast,102,2
5198,podcast,40,1
5199,podcast,82,1
5200,podcast,66,2
5201,podcast,86,2
5202,podcast,110,1
5203,podcast,65,0
5204,podcast,45,1
5205,podcast,116,2
5206,podcast,117,2
5207,podcast,114,1
5208,podcast,119,2
5209,podcast,75,0
5210,podcast,97,0
5211,podcast,52,2
5212,podcast,84,1
5213,podcast,113,0
5214,podcast,68,2
5215,podcast,92,2
5216,podcast,53,2
5217,podcast,48,1
5218,podcast,46,1
5219,podcast,79,1
5220,podcast,96,2
5221,podcast,120,1
5222,podcast,120,1
5223,podcast,53,0
5224,podcast,58,2
5225,podcast,47,2
5226,podcast,93,2
5227,podcast,65,2
